"Code","CCS","CCS.Label"
"62560","3","Laminectomy, excision intervertebral disc"
"62561","3","Laminectomy, excision intervertebral disc"
"62562","3","Laminectomy, excision intervertebral disc"
"62563","3","Laminectomy, excision intervertebral disc"
"62564","3","Laminectomy, excision intervertebral disc"
"62565","3","Laminectomy, excision intervertebral disc"
"62566","3","Laminectomy, excision intervertebral disc"
"62567","3","Laminectomy, excision intervertebral disc"
"62568","3","Laminectomy, excision intervertebral disc"
"62569","3","Laminectomy, excision intervertebral disc"
"62570","3","Laminectomy, excision intervertebral disc"
"62571","3","Laminectomy, excision intervertebral disc"
"62572","3","Laminectomy, excision intervertebral disc"
"62573","3","Laminectomy, excision intervertebral disc"
"62574","3","Laminectomy, excision intervertebral disc"
"62575","3","Laminectomy, excision intervertebral disc"
"62576","3","Laminectomy, excision intervertebral disc"
"62577","3","Laminectomy, excision intervertebral disc"
"62578","3","Laminectomy, excision intervertebral disc"
"62579","3","Laminectomy, excision intervertebral disc"
"62580","3","Laminectomy, excision intervertebral disc"
"62581","3","Laminectomy, excision intervertebral disc"
"62582","3","Laminectomy, excision intervertebral disc"
"62583","3","Laminectomy, excision intervertebral disc"
"62584","3","Laminectomy, excision intervertebral disc"
"62585","3","Laminectomy, excision intervertebral disc"
"62586","3","Laminectomy, excision intervertebral disc"
"62587","3","Laminectomy, excision intervertebral disc"
"62588","3","Laminectomy, excision intervertebral disc"
"62589","3","Laminectomy, excision intervertebral disc"
"62590","3","Laminectomy, excision intervertebral disc"
"62591","3","Laminectomy, excision intervertebral disc"
"62592","3","Laminectomy, excision intervertebral disc"
"62593","3","Laminectomy, excision intervertebral disc"
"62594","3","Laminectomy, excision intervertebral disc"
"62595","3","Laminectomy, excision intervertebral disc"
"62596","3","Laminectomy, excision intervertebral disc"
"62597","3","Laminectomy, excision intervertebral disc"
"62598","3","Laminectomy, excision intervertebral disc"
"62599","3","Laminectomy, excision intervertebral disc"
"62600","3","Laminectomy, excision intervertebral disc"
"62601","3","Laminectomy, excision intervertebral disc"
"62602","3","Laminectomy, excision intervertebral disc"
"62603","3","Laminectomy, excision intervertebral disc"
"62604","3","Laminectomy, excision intervertebral disc"
"62605","3","Laminectomy, excision intervertebral disc"
"62606","3","Laminectomy, excision intervertebral disc"
"62607","3","Laminectomy, excision intervertebral disc"
"62608","3","Laminectomy, excision intervertebral disc"
"62609","3","Laminectomy, excision intervertebral disc"
"62610","3","Laminectomy, excision intervertebral disc"
"62611","3","Laminectomy, excision intervertebral disc"
"62612","3","Laminectomy, excision intervertebral disc"
"62613","3","Laminectomy, excision intervertebral disc"
"62614","3","Laminectomy, excision intervertebral disc"
"62615","3","Laminectomy, excision intervertebral disc"
"62616","3","Laminectomy, excision intervertebral disc"
"62617","3","Laminectomy, excision intervertebral disc"
"62618","3","Laminectomy, excision intervertebral disc"
"62619","3","Laminectomy, excision intervertebral disc"
"62620","3","Laminectomy, excision intervertebral disc"
"62621","3","Laminectomy, excision intervertebral disc"
"62622","3","Laminectomy, excision intervertebral disc"
"62623","3","Laminectomy, excision intervertebral disc"
"62624","3","Laminectomy, excision intervertebral disc"
"62625","3","Laminectomy, excision intervertebral disc"
"62626","3","Laminectomy, excision intervertebral disc"
"62627","3","Laminectomy, excision intervertebral disc"
"62628","3","Laminectomy, excision intervertebral disc"
"62629","3","Laminectomy, excision intervertebral disc"
"62630","3","Laminectomy, excision intervertebral disc"
"62631","3","Laminectomy, excision intervertebral disc"
"62632","3","Laminectomy, excision intervertebral disc"
"62633","3","Laminectomy, excision intervertebral disc"
"62634","3","Laminectomy, excision intervertebral disc"
"62635","3","Laminectomy, excision intervertebral disc"
"62636","3","Laminectomy, excision intervertebral disc"
"62637","3","Laminectomy, excision intervertebral disc"
"62638","3","Laminectomy, excision intervertebral disc"
"62639","3","Laminectomy, excision intervertebral disc"
"62640","3","Laminectomy, excision intervertebral disc"
"62641","3","Laminectomy, excision intervertebral disc"
"62642","3","Laminectomy, excision intervertebral disc"
"62643","3","Laminectomy, excision intervertebral disc"
"62644","3","Laminectomy, excision intervertebral disc"
"62645","3","Laminectomy, excision intervertebral disc"
"62646","3","Laminectomy, excision intervertebral disc"
"62647","3","Laminectomy, excision intervertebral disc"
"62648","3","Laminectomy, excision intervertebral disc"
"62649","3","Laminectomy, excision intervertebral disc"
"62650","3","Laminectomy, excision intervertebral disc"
"62651","3","Laminectomy, excision intervertebral disc"
"62652","3","Laminectomy, excision intervertebral disc"
"62653","3","Laminectomy, excision intervertebral disc"
"62654","3","Laminectomy, excision intervertebral disc"
"62655","3","Laminectomy, excision intervertebral disc"
"62656","3","Laminectomy, excision intervertebral disc"
"62657","3","Laminectomy, excision intervertebral disc"
"62658","3","Laminectomy, excision intervertebral disc"
"62659","3","Laminectomy, excision intervertebral disc"
"62660","3","Laminectomy, excision intervertebral disc"
"62661","3","Laminectomy, excision intervertebral disc"
"62662","3","Laminectomy, excision intervertebral disc"
"62663","3","Laminectomy, excision intervertebral disc"
"62664","3","Laminectomy, excision intervertebral disc"
"62665","3","Laminectomy, excision intervertebral disc"
"62666","3","Laminectomy, excision intervertebral disc"
"62667","3","Laminectomy, excision intervertebral disc"
"62668","3","Laminectomy, excision intervertebral disc"
"62669","3","Laminectomy, excision intervertebral disc"
"62670","3","Laminectomy, excision intervertebral disc"
"62671","3","Laminectomy, excision intervertebral disc"
"62672","3","Laminectomy, excision intervertebral disc"
"62673","3","Laminectomy, excision intervertebral disc"
"62674","3","Laminectomy, excision intervertebral disc"
"62675","3","Laminectomy, excision intervertebral disc"
"62676","3","Laminectomy, excision intervertebral disc"
"62677","3","Laminectomy, excision intervertebral disc"
"62678","3","Laminectomy, excision intervertebral disc"
"62679","3","Laminectomy, excision intervertebral disc"
"62680","3","Laminectomy, excision intervertebral disc"
"62681","3","Laminectomy, excision intervertebral disc"
"62682","3","Laminectomy, excision intervertebral disc"
"62683","3","Laminectomy, excision intervertebral disc"
"62684","3","Laminectomy, excision intervertebral disc"
"62685","3","Laminectomy, excision intervertebral disc"
"62686","3","Laminectomy, excision intervertebral disc"
"62687","3","Laminectomy, excision intervertebral disc"
"62688","3","Laminectomy, excision intervertebral disc"
"62689","3","Laminectomy, excision intervertebral disc"
"62690","3","Laminectomy, excision intervertebral disc"
"62691","3","Laminectomy, excision intervertebral disc"
"62692","3","Laminectomy, excision intervertebral disc"
"62693","3","Laminectomy, excision intervertebral disc"
"62694","3","Laminectomy, excision intervertebral disc"
"62695","3","Laminectomy, excision intervertebral disc"
"62696","3","Laminectomy, excision intervertebral disc"
"62697","3","Laminectomy, excision intervertebral disc"
"62698","3","Laminectomy, excision intervertebral disc"
"62699","3","Laminectomy, excision intervertebral disc"
"62700","3","Laminectomy, excision intervertebral disc"
"62701","3","Laminectomy, excision intervertebral disc"
"62702","3","Laminectomy, excision intervertebral disc"
"62703","3","Laminectomy, excision intervertebral disc"
"62704","3","Laminectomy, excision intervertebral disc"
"62705","3","Laminectomy, excision intervertebral disc"
"62706","3","Laminectomy, excision intervertebral disc"
"62707","3","Laminectomy, excision intervertebral disc"
"62708","3","Laminectomy, excision intervertebral disc"
"62709","3","Laminectomy, excision intervertebral disc"
"62710","3","Laminectomy, excision intervertebral disc"
"62711","3","Laminectomy, excision intervertebral disc"
"62712","3","Laminectomy, excision intervertebral disc"
"62713","3","Laminectomy, excision intervertebral disc"
"62714","3","Laminectomy, excision intervertebral disc"
"62715","3","Laminectomy, excision intervertebral disc"
"62716","3","Laminectomy, excision intervertebral disc"
"62717","3","Laminectomy, excision intervertebral disc"
"62718","3","Laminectomy, excision intervertebral disc"
"62719","3","Laminectomy, excision intervertebral disc"
"62720","3","Laminectomy, excision intervertebral disc"
"62721","3","Laminectomy, excision intervertebral disc"
"62722","3","Laminectomy, excision intervertebral disc"
"62723","3","Laminectomy, excision intervertebral disc"
"62724","3","Laminectomy, excision intervertebral disc"
"62725","3","Laminectomy, excision intervertebral disc"
"62726","3","Laminectomy, excision intervertebral disc"
"62727","3","Laminectomy, excision intervertebral disc"
"62728","3","Laminectomy, excision intervertebral disc"
"62729","3","Laminectomy, excision intervertebral disc"
"62730","3","Laminectomy, excision intervertebral disc"
"62731","3","Laminectomy, excision intervertebral disc"
"62732","3","Laminectomy, excision intervertebral disc"
"62733","3","Laminectomy, excision intervertebral disc"
"62734","3","Laminectomy, excision intervertebral disc"
"62735","3","Laminectomy, excision intervertebral disc"
"62736","3","Laminectomy, excision intervertebral disc"
"62737","3","Laminectomy, excision intervertebral disc"
"62738","3","Laminectomy, excision intervertebral disc"
"62739","3","Laminectomy, excision intervertebral disc"
"62740","3","Laminectomy, excision intervertebral disc"
"62741","3","Laminectomy, excision intervertebral disc"
"62742","3","Laminectomy, excision intervertebral disc"
"62743","3","Laminectomy, excision intervertebral disc"
"62744","3","Laminectomy, excision intervertebral disc"
"62745","3","Laminectomy, excision intervertebral disc"
"62746","3","Laminectomy, excision intervertebral disc"
"62747","3","Laminectomy, excision intervertebral disc"
"62748","3","Laminectomy, excision intervertebral disc"
"62749","3","Laminectomy, excision intervertebral disc"
"62750","3","Laminectomy, excision intervertebral disc"
"62751","3","Laminectomy, excision intervertebral disc"
"62752","3","Laminectomy, excision intervertebral disc"
"62753","3","Laminectomy, excision intervertebral disc"
"62754","3","Laminectomy, excision intervertebral disc"
"62755","3","Laminectomy, excision intervertebral disc"
"62756","3","Laminectomy, excision intervertebral disc"
"62757","3","Laminectomy, excision intervertebral disc"
"62758","3","Laminectomy, excision intervertebral disc"
"62759","3","Laminectomy, excision intervertebral disc"
"62760","3","Laminectomy, excision intervertebral disc"
"62761","3","Laminectomy, excision intervertebral disc"
"62762","3","Laminectomy, excision intervertebral disc"
